Ticker,Open Price,Date,Volume,Ticker2,Open Price2,Date2,Volume2
ANET,248.0,2018-02-20,559267032.0,ANET,270.17,2019-02-20,304910079.62
ANET,259.75,2019-02-15,1062407631.0,ANET,223.18,2020-02-18,192167130.38
ANET,217.5,2020-02-14,459750195.0,ANET,,,
ANF,55.39,2011-03-29,103640229.0,ANF,51.0,2012-03-28,135869100.0
ANF,51.32,2012-03-27,91021152.0,ANF,45.33,2013-03-27,76100004.0
ANF,45.65,2013-04-02,91961925.0,ANF,38.71,2014-04-02,74896108.0
ANF,38.92,2014-03-31,33331088.0,ANF,21.89,2015-03-31,37019886.42
ANF,21.79,2015-03-30,27759828.09,ANF,31.48,2016-03-29,37722767.32
ANF,31.35,2016-03-28,54123047.550000004,ANF,11.5,2017-03-28,32701733.5
ANF,11.2,2017-03-27,33110671.999999996,ANF,24.3,2018-03-27,66429882.0
ANF,24.12,2018-04-02,56714079.6,ANF,27.08,2019-04-02,57032213.12
ANF,27.51,2019-04-01,74235845.04,ANF,9.31,2020-03-31,21845207.44
ANF,9.31,2020-03-31,21845207.44,ANF,,,
ANGI,5.53,2017-03-14,2412606.2800000003,ANGI,15.19,2018-03-14,8636882.1
ANGI,13.51,2018-02-09,21597315.669999998,ANGI,16.55,2019-02-11,22768695.6
ANGI,16.56,2019-03-01,14548771.44,ANGI,7.15,2020-03-02,16237364.0
ANGI,6.71,2020-02-28,17056182.55,ANGI,,,
ANIK,10.44,2011-03-16,2305152.0,ANIK,11.97,2012-03-15,2449062.0
ANIK,11.72,2012-03-13,788756.0,ANIK,14.37,2013-03-13,1205643.0
ANIK,14.05,2013-03-14,1267310.0,ANIK,40.95,2014-03-14,8652735.0
ANIK,42.38,2014-03-13,19846554.0,ANIK,40.07,2015-03-13,4422085.13
ANIK,40.07,2015-03-13,4422085.13,ANIK,44.31,2016-03-14,3203258.52
ANIK,44.45,2016-03-10,8083943.7,ANIK,44.22,2017-03-10,6231836.16
ANIK,49.27,2017-02-24,5108559.95,ANIK,51.36,2018-02-26,7159943.52
ANIK,53.34,2018-02-27,5853264.9,ANIK,32.27,2019-02-27,4336797.57
ANIK,32.27,2019-02-27,4336797.57,ANIK,41.56,2020-02-27,12712331.24
ANIK,42.25,2020-03-06,8128097.25,ANIK,,,
ANSS,45.09,2010-04-29,23153715.0,ANSS,54.69,2011-04-29,18594600.0
ANSS,54.99,2011-02-25,56947644.0,ANSS,63.41,2012-02-27,15617883.0
ANSS,62.92,2012-02-23,96783544.0,ANSS,75.9,2013-02-22,15992130.000000002
ANSS,75.3,2013-02-28,47167920.0,ANSS,82.97,2014-02-28,37411173.0
ANSS,84.02,2014-02-27,54092076.0,ANSS,85.35,2015-02-27,41422744.8
ANSS,87.0,2015-02-26,38406672.0,ANSS,84.42,2016-02-26,81357242.4
ANSS,88.38,2016-02-25,133061392.8,ANSS,103.28,2017-02-24,64849098.88
ANSS,101.08,2017-02-23,121638560.12,ANSS,162.09,2018-02-23,100151845.02
ANSS,164.49,2018-02-22,176966895.48000002,ANSS,175.3,2019-02-22,57823756.800000004
ANSS,186.0,2019-02-28,181686474.0,ANSS,234.02,2020-02-28,391871638.44
ANSS,241.86,2020-02-27,371219304.72,ANSS,,,
AON,234.89,2020-02-14,137523632.09,AON,,,
AOS,7.54,2010-02-26,3856710.0,AOS,10.15,2011-02-28,3616445.0
AOS,9.93,2011-02-24,4665114.0,AOS,11.66,2012-02-24,5146724.0
AOS,11.34,2012-02-27,7770168.0,AOS,17.23,2013-02-26,4395373.0
AOS,17.54,2013-02-27,3474674.0,AOS,24.57,2014-02-27,11071242.0
AOS,24.34,2014-02-20,9972098.0,AOS,31.31,2015-02-20,14513437.399999999
AOS,31.23,2015-02-17,15825490.200000001,AOS,33.66,2016-02-17,21107142.54
AOS,33.66,2016-02-17,21107142.54,AOS,49.4,2017-02-16,28716269.4
AOS,49.44,2017-02-17,37300452.96,AOS,65.1,2018-02-20,77957250.0
AOS,64.98,2018-02-16,111858976.26,AOS,51.42,2019-02-19,101241969.24000001
AOS,51.39,2019-02-15,113457146.13,AOS,43.8,2020-02-18,75943418.39999999
AOS,42.68,2020-02-24,96552232.48,AOS,,,
AOSL,9.29,2011-08-08,1043266.9999999999,AOSL,7.21,2012-08-06,694323.0
AOSL,9.56,2012-08-31,400564.0,AOSL,7.19,2013-09-03,330740.0
AOSL,7.34,2013-08-30,562978.0,AOSL,9.26,2014-09-02,665794.0
AOSL,9.24,2014-08-29,181104.0,AOSL,7.26,2015-08-31,2249148.0
AOSL,10.94,2016-03-22,12134757.4,AOSL,16.83,2017-03-22,3500067.78
AOSL,20.63,2017-02-01,1575822.5499999998,AOSL,16.67,2018-02-01,828949.0900000001
AOSL,15.94,2017-09-05,1502600.04,AOSL,14.22,2018-09-05,731235.06
AOSL,14.86,2018-08-23,991756.3999999999,AOSL,12.68,2019-08-23,2073902.76
AOSL,12.68,2019-08-23,2073902.76,AOSL,,,
AOSL,,,,AOSL,,,
AP,23.87,2011-03-16,525140.0,AP,20.96,2012-03-15,570112.0
AP,20.96,2012-03-15,570112.0,AP,19.05,2013-03-15,952500.0
AP,19.05,2013-03-15,952500.0,AP,17.88,2014-03-17,502428.0
AP,17.88,2014-03-17,502428.0,AP,16.32,2015-03-17,517344.0
AP,17.0,2015-03-16,657900.0,AP,12.74,2016-03-15,169645.84
AP,12.74,2016-03-15,169645.84,AP,13.5,2017-03-15,228420.0
AP,14.15,2017-03-16,213848.95,AP,10.85,2018-03-16,509516.0
AP,10.85,2018-03-16,509516.0,AP,3.94,2019-03-18,194718.74
AP,3.94,2019-03-18,194718.74,AP,2.08,2020-03-17,63402.560000000005
AP,2.8,2020-03-16,79872.79999999999,AP,,,
APA,57.98,2009-03-02,460616312.0,APA,105.48,2010-03-02,337314492.0
APA,97.94,2010-09-28,240511258.0,APA,85.47,2011-09-28,306572343.0
APA,129.58,2011-04-07,275707366.0,APA,94.29,2012-04-09,231265083.00000003
APA,108.45,2012-03-01,275115960.0,APA,73.56,2013-03-01,279101352.0
APA,73.56,2013-03-01,279101352.0,APA,79.0,2014-03-03,321119200.0
APA,79.71,2014-02-28,400040576.99999994,APA,65.46,2015-03-02,254158334.45999998
APA,66.0,2015-02-27,269283102.0,APA,39.49,2016-02-29,210488531.77
APA,39.09,2016-02-26,216804554.28000003,APA,53.42,2017-02-27,269293478.62
APA,52.62,2017-02-24,299213106.0,APA,36.39,2018-02-26,198594931.56
APA,35.0,2018-02-23,280654115.0,APA,33.28,2019-02-25,107282306.56
APA,33.43,2019-03-01,159504191.27,APA,25.49,2020-03-02,229077814.32
APA,24.0,2020-02-28,245769144.0,APA,,,
APC,34.88,2009-02-25,293093152.0,APC,68.38,2010-02-25,231062857.99999997
APC,68.73,2010-02-23,383217861.0,APC,78.23,2011-02-23,412405091.0
APC,78.23,2011-02-23,412405091.0,APC,86.65,2012-02-23,270746590.0
APC,86.99,2012-02-21,649145477.0,APC,83.75,2013-02-20,394353625.0
APC,82.42,2013-02-19,270082098.0,APC,83.06,2014-02-19,346210692.0
APC,83.22,2014-02-28,409151130.0,APC,83.38,2015-03-02,547359433.06
APC,86.0,2015-02-20,322483918.0,APC,36.41,2016-02-22,258315405.48
APC,39.8,2016-02-17,407533970.59999996,APC,67.81,2017-02-16,336488477.25
APC,65.99,2017-02-17,228055368.92,APC,59.3,2018-02-20,354020288.4
APC,59.96,2018-02-15,325586877.28000003,APC,44.46,2019-02-15,239721295.32
APC,43.7,2019-02-14,203107155.70000002,APC,,,
APD,45.59,2008-11-26,151436303.0,APD,81.36,2009-11-27,66625704.0
APD,82.43,2009-11-25,73453373.0,APD,85.95,2010-11-26,29240190.0
APD,84.59,2010-11-23,182096893.0,APD,78.0,2011-11-23,106618200.0
APD,78.92,2011-11-22,78801620.0,APD,82.06,2012-11-21,62267128.0
APD,80.6,2012-11-20,65003899.99999999,APD,109.99,2013-11-20,94800381.0
APD,109.26,2013-11-26,117902466.0,APD,144.88,2014-11-26,134024721.11999999
APD,145.15,2014-11-24,153044418.20000002,APD,139.23,2015-11-24,128941320.69
APD,139.23,2015-11-24,128941320.69,APD,139.37,2016-11-23,93713224.22
APD,142.8,2016-11-21,175988719.20000002,APD,162.1,2017-11-21,76829402.3
APD,161.1,2017-11-16,190983405.6,APD,160.04,2018-11-16,219388913.51999998
APD,158.93,2018-11-20,208608180.47,APD,241.06,2019-11-20,296100265.56
APD,234.2,2019-11-26,345635638.8,APD,,,
APH,6.5,2009-02-23,40427400.0,APH,10.44,2010-02-23,17004672.0
APH,10.44,2010-02-23,17004672.0,APH,14.15,2011-02-23,45313960.0
APH,14.29,2011-02-28,23186954.0,APH,14.03,2012-02-28,31497350.0
APH,14.09,2012-02-24,14836770.0,APH,17.8,2013-02-25,20103320.0
APH,18.28,2013-03-11,21032968.0,APH,22.69,2014-03-11,24028710.0
APH,22.24,2014-02-21,25473696.0,APH,28.38,2015-02-23,18627553.56
APH,28.09,2015-02-20,23956781.22,APH,26.25,2016-02-22,29354718.75
APH,26.0,2016-02-19,43349800.0,APH,34.69,2017-02-21,36544978.37
APH,34.7,2017-02-17,38285065.2,APH,44.75,2018-02-20,52437468.25
APH,45.24,2018-02-21,46690937.28,APH,46.65,2019-02-21,54762994.8
APH,45.86,2019-02-13,36590593.36,APH,51.37,2020-02-13,49418916.03
APH,51.83,2020-02-12,51498028.85,APH,,,
APIC,,,,APIC,11.39,2016-06-10,1244460.01
APIC,,,,APIC,15.39,2016-09-01,1134335.34
APO,23.93,2015-02-10,74121069.16,APO,13.35,2016-02-10,25547107.349999998
APO,15.1,2016-02-29,16427818.5,APO,22.63,2017-02-28,60626697.83
APO,23.83,2017-02-13,29566619.729999997,APO,32.96,2018-02-13,27152151.36
APO,32.65,2018-02-12,35854924.0,APO,29.71,2019-02-12,45771196.29
APO,29.49,2019-03-01,30018490.29,APO,41.85,2020-03-02,134603033.85
APO,46.4,2020-02-21,94263456.0,APO,,,
APOG,14.19,2011-04-27,865590.0,APOG,14.6,2012-04-26,1251220.0
APOG,15.35,2012-05-01,5334125.0,APOG,25.32,2013-05-01,19010256.0
APOG,27.62,2013-05-16,3717652.0,APOG,28.81,2014-05-16,4062210.0
APOG,31.25,2014-04-30,4587500.0,APOG,52.62,2015-04-30,15050004.059999999
APOG,53.0,2015-04-29,8150605.0,APOG,42.78,2016-04-28,12453814.14
APOG,43.78,2016-04-25,12483429.200000001,APOG,53.87,2017-04-25,15634043.66
APOG,54.68,2017-04-28,11758059.12,APOG,41.62,2018-04-30,8476287.58
APOG,41.62,2018-04-30,8476287.58,APOG,40.6,2019-04-30,7586069.4
APOG,39.8,2019-04-26,5986119.0,APOG,19.01,2020-04-27,4929977.36
APOG,18.15,2020-04-24,4868029.649999999,APOG,,,
APPF,,,,APPF,12.92,2016-02-08,1732830.4
APPF,12.92,2016-02-08,1732830.4,APPF,23.85,2017-02-07,231535.80000000002
APPF,24.07,2017-02-27,641946.9,APPF,43.0,2018-02-27,15138623.0
APPF,44.45,2018-02-26,6595757.7,APPF,70.95,2019-02-26,8020046.100000001
APPF,69.42,2019-02-28,13283239.32,APPF,114.66,2020-02-28,24381875.7
APPF,122.98,2020-03-02,21999892.2,APPF,,,
APPS,3.4,2011-07-26,1431400.0,APPS,3.75,2012-07-25,65625.0
APPS,3.75,2012-06-29,326250.0,APPS,4.36,2013-07-01,91560.0
APPS,4.36,2013-07-01,91560.0,APPS,3.95,2014-07-01,793160.0
APPS,4.18,2014-06-30,1307922.0,APPS,2.97,2015-06-30,709328.0700000001
APPS,3.53,2015-06-15,1366812.47,APPS,0.95,2016-06-14,478461.8
APPS,0.95,2016-06-14,478461.8,APPS,1.01,2017-06-14,311686.0
APPS,1.01,2017-06-14,311686.0,APPS,1.59,2018-06-14,2468064.7800000003
APPS,1.73,2018-06-12,2222660.75,APPS,4.39,2019-06-12,4026415.8099999996
APPS,3.81,2019-06-03,4359775.38,APPS,6.86,2020-06-02,26001464.86
APPS,6.86,2020-06-02,26001464.86,APPS,,,
APRE,,,,APRE,33.09,2020-02-14,4356166.140000001
APRE,34.96,2020-02-11,1462761.36,APRE,,,
APRN,,,,APRN,51.15,2018-02-12,178704033.75
APRN,47.55,2018-02-02,284118620.25,APRN,20.7,2019-02-04,86962707.89999999
APRN,21.75,2019-02-25,59436399.0,APRN,2.73,2020-02-25,4127754.54
APRN,3.93,2020-02-18,3105352.3800000004,APRN,,,
APTI,,,,APTI,16.54,2017-02-03,3289342.88
APTI,16.54,2017-02-03,3289342.88,APTI,25.6,2018-02-05,31046937.6
APTI,26.44,2018-02-21,27949274.52,APTI,,,
APTV,27.27,2012-01-31,15096672.0,APTV,39.54,2013-01-30,81867570.0
APTV,38.52,2013-02-11,64655820.00000001,APTV,62.71,2014-02-11,120265238.0
APTV,62.26,2014-02-10,60541624.0,APTV,78.09,2015-02-10,176923437.15
APTV,76.37,2015-02-09,165103997.52,APTV,56.02,2016-02-09,276674937.2
APTV,58.48,2016-02-08,256810475.51999998,APTV,73.73,2017-02-07,170623237.99
APTV,73.68,2017-02-06,108560185.68,APTV,89.81,2018-02-06,293768330.38
APTV,93.88,2018-02-05,246764800.44,APTV,78.23,2019-02-05,142086567.41
APTV,78.08,2019-02-04,233553520.64,APTV,88.31,2020-02-04,134686879.6
APTV,85.57,2020-02-03,141004556.39,APTV,,,
APU,37.32,2009-11-20,1447642.8,APU,47.25,2010-11-22,1785530.25
APU,47.71,2010-11-19,2460023.02,APU,43.55,2011-11-21,3946980.05
APU,43.55,2011-11-21,3946980.05,APU,40.0,2012-11-20,6683240.0
APU,40.12,2012-11-21,3765743.44,APU,42.3,2013-11-21,5630679.899999999
APU,43.61,2013-11-29,2058479.22,APU,45.46,2014-12-01,29450533.64
APU,47.17,2014-11-26,11273724.34,APU,39.29,2015-11-27,2867462.78
APU,33.45,2015-12-18,17278497.150000002,APU,45.48,2016-12-19,7651964.52
APU,46.42,2016-11-22,7704095.300000001,APU,44.52,2017-11-22,7881642.720000001
APU,44.77,2017-11-21,10151328.88,APU,35.55,2018-11-21,10954021.5
APU,35.05,2018-11-20,13823334.45,APU,,,
APVO,,,,APVO,27.3,2017-02-13,4491177.600000001
APVO,27.3,2017-02-13,4491177.600000001,APVO,43.12,2018-02-12,3241804.7199999997
APVO,69.3,2018-07-27,5334575.399999999,APVO,12.19,2019-07-29,9469313.9
APVO,12.18,2019-03-18,10445628.9,APVO,4.2,2020-03-17,4191138.0
APVO,4.27,2020-03-25,3096838.8499999996,APVO,,,
ARA,,,,ARA,19.53,2017-02-08,726828.4800000001
ARA,19.16,2017-03-08,5695041.76,ARA,22.49,2018-03-08,7624334.899999999
ARA,21.42,2018-03-06,4765328.82,ARA,13.31,2019-03-06,2181322.66
ARA,10.92,2019-03-08,11124990.24,ARA,7.47,2020-03-09,473471.01
ARA,9.5,2020-03-16,4324229.0,ARA,,,
ARAY,5.01,2011-09-19,4511004.0,ARAY,5.94,2012-09-18,4393224.0
ARAY,4.52,2013-03-25,2357632.0,ARAY,9.16,2014-03-25,7021140.0
ARAY,6.64,2013-08-29,8296680.0,ARAY,8.0,2014-08-29,5722400.0
ARAY,8.0,2014-08-29,5722400.0,ARAY,6.78,2015-08-31,10721892.0
ARAY,6.43,2015-08-28,7780300.0,ARAY,5.37,2016-08-29,2242549.59
ARAY,5.3,2016-08-24,2729690.8,ARAY,4.15,2017-08-24,2015418.4500000002
ARAY,4.1,2017-08-25,1604547.2999999998,ARAY,3.95,2018-08-27,1761162.8
ARAY,4.0,2018-08-24,1427840.0,ARAY,2.61,2019-08-26,851778.72
ARAY,2.73,2019-08-23,1580943.0,ARAY,,,
ARAY,,,,ARAY,,,
ARCB,19.04,2010-07-07,11361168.0,ARCB,27.33,2011-07-07,38335791.0
ARCB,24.6,2011-02-23,5559600.0,ARCB,18.57,2012-02-23,4029690.0
ARCB,17.88,2012-02-29,5417640.0,ARCB,11.25,2013-02-28,3060000.0
ARCB,11.25,2013-02-28,3060000.0,ARCB,33.72,2014-02-28,9087540.0
ARCB,33.72,2014-02-28,9087540.0,ARCB,42.18,2015-03-02,23770876.44
ARCB,42.18,2015-03-02,23770876.44,ARCB,19.7,2016-03-01,8664316.1
ARCB,19.6,2016-02-26,4060708.4000000004,ARCB,29.35,2017-02-27,6818797.45
ARCB,29.85,2017-02-28,4620481.5,ARCB,33.05,2018-02-28,11384303.85
ARCB,33.05,2018-02-28,11384303.85,ARCB,35.43,2019-02-28,7498121.76
ARCB,35.43,2019-02-28,7498121.76,ARCB,18.51,2020-02-28,7081814.94
ARCB,18.51,2020-02-28,7081814.94,ARCB,,,
ARCH,97.02,2018-02-23,31619885.22,ARCH,90.86,2019-02-25,31281825.96
ARCH,86.01,2019-02-14,76043161.2,ARCH,57.28,2020-02-14,11400839.36
ARCH,56.91,2020-02-11,27449286.479999997,ARCH,,,
ARCW,1.02,2010-08-12,0.0,ARCW,1.15,2011-08-12,6727.499999999999
ARCW,1.15,2011-08-12,6727.499999999999,ARCW,2.46,2012-08-13,6691.2
ARCW,1.32,2012-08-07,514.8000000000001,ARCW,1.97,2013-08-07,394.0
ARCW,2.48,2013-10-04,57.04,ARCW,17.05,2014-10-06,909975.55
ARCW,16.17,2014-08-12,2376990.0000000005,ARCW,3.58,2015-08-12,43275.04
ARCW,1.84,2015-09-25,46266.8,ARCW,3.42,2016-09-26,140090.04
ARCW,3.25,2016-09-09,110431.75,ARCW,2.35,2017-09-11,16027.0
ARCW,2.6,2018-01-11,57733.0,ARCW,0.95,2019-01-11,904.4
ARCW,1.65,2018-09-28,11467.5,ARCW,0.19,2019-09-30,2533.84
ARE,61.9,2010-03-01,18557620.0,ARE,80.13,2011-03-01,30056763.0
ARE,80.13,2011-03-01,30056763.0,ARE,71.65,2012-02-29,38017490.0
ARE,72.74,2012-02-21,36115410.0,ARE,72.01,2013-02-20,72089211.0
ARE,70.97,2013-02-26,21092284.0,ARE,73.07,2014-02-26,25764481.999999996
ARE,72.03,2014-03-03,36065421.0,ARE,97.0,2015-03-03,42669815.0
ARE,97.01,2015-02-24,54861580.25,ARE,75.72,2016-02-24,16794620.28
ARE,76.58,2016-02-03,36409195.199999996,ARE,108.72,2017-02-02,76292303.04
ARE,111.71,2017-01-31,78658474.00999999,ARE,125.87,2018-01-31,115353309.76
ARE,125.45,2018-01-30,90671496.5,ARE,128.31,2019-01-30,89523041.79
ARE,131.74,2019-02-05,116624020.66000001,ARE,168.19,2020-02-05,100118965.87
ARE,165.4,2020-02-04,134678438.6,ARE,,,
AREX,25.15,2013-02-28,10842165.0,AREX,21.65,2014-02-28,16003679.999999998
AREX,22.72,2014-02-25,64302144.0,AREX,7.45,2015-02-25,9842805.9
AREX,7.39,2015-02-26,15678505.76,AREX,0.69,2016-02-26,151515.03
AREX,1.1,2016-03-04,4584727.4,AREX,2.46,2017-03-06,4074783.36
AREX,2.1,2017-03-10,5781961.5,AREX,2.62,2018-03-12,1071805.32
AREX,2.8,2018-03-09,5201375.199999999,AREX,0.93,2019-03-11,168064.95
AREX,0.37,2019-04-29,107370.3,AREX,0.01,2020-04-28,1002.89
ARG,67.68,2011-05-26,53778528.00000001,ARG,88.79,2012-05-25,20830134.0
ARG,88.01,2012-05-29,47560604.0,ARG,103.5,2013-05-29,35831700.0
ARG,102.79,2013-05-22,49565338.0,ARG,104.98,2014-05-22,47324984.0
ARG,105.11,2014-05-29,47656874.0,ARG,103.22,2015-05-29,90044689.53999999
ARG,102.89,2015-05-27,45500221.58,ARG,142.95,2016-05-26,0.0
ARG,142.6,2016-05-10,73871363.2,ARG,,,
ARG,,,,ARG,,,
ARLP,20.71,2010-02-26,1462126.0,ARLP,38.5,2011-02-28,3507350.0
ARLP,38.5,2011-02-28,3507350.0,ARLP,35.98,2012-02-28,2698499.9999999995
ARLP,35.98,2012-02-28,2698499.9999999995,ARLP,29.98,2013-02-27,2275482.0
ARLP,31.19,2013-03-01,2560699.0,ARLP,43.08,2014-03-03,2869128.0
ARLP,42.2,2014-02-27,1785060.0000000002,ARLP,39.09,2015-02-27,8013528.180000001
ARLP,39.09,2015-02-27,8013528.180000001,ARLP,10.2,2016-02-29,3520550.4
ARLP,10.2,2016-02-26,2524469.4,ARLP,23.5,2017-02-27,6248908.5
ARLP,23.35,2017-02-24,5689297.550000001,ARLP,17.8,2018-02-26,8280773.600000001
ARLP,17.85,2018-02-23,5336525.25,ARLP,19.06,2019-02-25,6301598.14
ARLP,19.0,2019-02-22,5050466.0,ARLP,7.24,2020-02-24,3852230.24
ARLP,7.6,2020-02-20,3606846.0,ARLP,,,
ARMK,,,,ARMK,28.29,2014-11-05,8619680.1
ARMK,29.34,2014-12-03,14284061.64,ARMK,33.99,2015-12-03,111289480.17
ARMK,33.09,2015-12-01,119964486.00000001,ARMK,35.03,2016-11-30,156091998.56
ARMK,34.96,2016-11-23,45491874.800000004,ARMK,41.13,2017-11-24,11507557.05
ARMK,41.36,2017-11-22,33600450.4,ARMK,36.56,2018-11-23,32498622.720000003
ARMK,36.09,2018-11-21,90978884.01,ARMK,43.59,2019-11-21,129717824.58000001
ARMK,44.21,2019-11-26,168462470.26,ARMK,,,
ARMK_old,,,,ARMK_old,,,
ARMK_old,,,,ARMK_old,,,
ARMK_old,,,,ARMK_old,23.55,2013-12-20,21501150.0
ARNA,31.7,2010-02-08,29094260.0,ARNA,16.5,2011-02-07,42439650.0
ARNA,14.5,2011-03-15,33081750.0,ARNA,18.2,2012-03-14,41537860.0
ARNA,17.9,2012-03-15,59879079.99999999,ARNA,81.1,2013-03-15,442903319.99999994
ARNA,83.7,2013-03-01,400412430.0,ARNA,64.0,2014-03-03,400076800.0
ARNA,64.0,2014-03-03,400076800.0,ARNA,42.0,2015-03-03,584174640.0
ARNA,44.4,2015-03-02,391669982.4,ARNA,14.4,2016-03-01,56852668.800000004
ARNA,15.4,2016-02-29,8538791.8,ARNA,15.9,2017-02-28,18527840.7
ARNA,16.6,2017-03-15,245865886.8,ARNA,36.24,2018-03-15,72746726.4
ARNA,39.86,2018-03-14,49491172.5,ARNA,45.56,2019-03-14,19472845.16
ARNA,49.03,2019-02-28,20717038.14,ARNA,42.5,2020-02-28,40596680.0
ARNA,45.77,2020-02-27,45836641.120000005,ARNA,,,
ARNC,,,,ARNC,15.0,2020-04-01,143230920.0
ARNC,,,,ARNC,,,
ARO,24.78,2011-03-10,117868548.0,ARO,19.2,2012-03-09,92438400.0
ARO,18.13,2012-03-05,63157668.0,ARO,13.06,2013-03-05,39220486.0
ARO,13.31,2013-04-03,28344976.0,ARO,5.36,2014-04-03,12918136.0
ARO,5.37,2014-04-04,12979290.0,ARO,3.53,2015-04-06,4960288.93
ARO,3.3,2015-03-30,2365166.1,ARO,0.19,2016-03-29,465308.86
AROC,,,,AROC,,,
AROC,,,,AROC,,,
AROC,,,,AROC,,,
AROC,,,,AROC,,,
AROC,,,,AROC,,,
AROC,,,,AROC,3.73,2016-02-26,6086569.24
AROC,4.0,2016-02-29,4891156.0,AROC,14.25,2017-02-28,19499856.75
AROC,15.25,2017-02-23,21875942.0,AROC,9.9,2018-02-23,20444381.1
AROC,9.5,2018-02-22,19070594.5,AROC,10.46,2019-02-22,10353308.0
AROC,10.69,2019-02-20,16574096.7,AROC,8.77,2020-02-20,10236914.049999999
AROC,8.74,2020-02-21,12185019.58,AROC,,,
ARQL,6.27,2011-03-02,1336764.0,ARQL,7.58,2012-03-01,6320204.0
ARQL,7.47,2012-04-10,10959984.0,ARQL,2.75,2013-04-10,638825.0
ARQL,2.55,2013-03-14,998324.9999999999,ARQL,2.06,2014-03-14,761582.0
ARQL,2.29,2014-03-05,550058.0,ARQL,1.9,2015-03-05,1541606.7999999998
ARQL,1.88,2015-03-04,1063604.3599999999,ARQL,1.88,2016-03-03,511893.92
ARQL,1.97,2016-02-29,287019.15,ARQL,1.25,2017-02-28,109572.5
ARQL,1.25,2017-03-09,66655.0,ARQL,1.8,2018-03-09,1247736.6
ARQL,1.72,2018-03-05,266292.12,ARQL,3.48,2019-03-05,4101956.04
ARQL,4.51,2019-03-07,90909080.24,ARQL,,,
ARRS,10.14,2010-02-26,10902528.0,ARRS,13.2,2011-02-28,13968240.0
ARRS,13.04,2011-02-25,11425648.0,ARRS,11.56,2012-02-27,3820580.0
ARRS,11.56,2012-02-29,10769296.0,ARRS,17.35,2013-02-28,20158965.0
ARRS,17.08,2013-02-27,18717971.999999996,ARRS,29.22,2014-02-27,31753374.0
ARRS,28.33,2014-03-03,74856359.0,ARRS,29.68,2015-03-03,28836524.08
ARRS,29.2,2015-02-27,44561010.4,ARRS,23.61,2016-02-29,38919361.47
ARRY,,,,ARRY,,,
ARRY,,,,ARRY,,,
ARRY,,,,ARRY,,,
ARRY,,,,ARRY,,,
ARRY,,,,ARRY,,,
ARRY,,,,ARRY,,,
ARRY,,,,ARRY,,,
ARRY,,,,ARRY,,,
ARTEC,,,,ARTEC,,,
ARTEC,,,,ARTEC,,,
ARTEC,,,,ARTEC,,,
ARTX,1.4,2011-03-30,16043.999999999998,ARTX,1.19,2012-03-29,12010.67
ARTX,1.23,2012-04-16,18935.85,ARTX,1.16,2013-04-16,12492.039999999999
ARTX,2.12,2013-09-12,598724.04,ARTX,3.9,2014-09-12,1411355.4
ARTX,6.25,2014-03-31,38386818.75,ARTX,3.05,2015-03-31,429723.64999999997
ARTX,3.6,2015-03-20,6516050.4,ARTX,2.58,2016-03-21,460514.52
ARTX,2.65,2016-03-15,606847.35,ARTX,4.0,2017-03-15,2838400.0
ARTX,3.65,2017-03-16,117526.34999999999,ARTX,3.3,2018-03-16,418987.8
ARTX,3.2,2018-03-15,507651.2,ARTX,2.95,2019-03-15,538215.7000000001
ARTX,3.31,2019-03-07,1065618.09,ARTX,,,
ARVN,,,,ARVN,22.3,2019-02-14,7486868.2
ARVN,20.74,2019-02-05,3403454.7399999998,ARVN,50.38,2020-02-05,15549484.72
ARVN,36.62,2020-03-16,24060768.18,ARVN,,,
ARW,27.43,2010-02-03,37954891.0,ARW,40.62,2011-02-03,75630378.0
ARW,38.98,2011-02-02,86749990.0,ARW,42.89,2012-02-02,36507968.0
ARW,41.92,2012-02-01,36885408.0,ARW,39.11,2013-01-31,48867945.0
ARW,39.48,2013-02-07,37719192.0,ARW,50.22,2014-02-07,46955700.0
ARW,49.95,2014-02-05,52837110.0,ARW,57.51,2015-02-05,38897808.66
ARW,57.51,2015-02-05,38897808.66,ARW,55.65,2016-02-05,111698008.8
ARW,55.65,2016-02-05,111698008.8,ARW,74.33,2017-02-06,55934365.62
ARW,72.01,2017-02-07,122358815.92,ARW,78.82,2018-02-07,55470047.919999994
ARW,79.62,2018-02-06,103964053.86,ARW,76.31,2019-02-06,40750226.79
ARW,78.01,2019-02-07,92520406.07000001,ARW,78.66,2020-02-07,68496026.75999999
ARW,79.77,2020-02-13,35152884.059999995,ARW,,,
ARWR,10.1,2010-12-22,10695900.0,ARWR,4.22,2011-12-22,121114.0
ARWR,4.11,2011-12-20,125355.00000000001,ARWR,2.23,2012-12-19,264478.0
ARWR,2.01,2012-12-28,194969.99999999997,ARWR,10.78,2013-12-30,3546620.0
ARWR,9.01,2013-12-18,25255030.0,ARWR,6.12,2014-12-18,8910438.48
ARWR,6.2,2014-11-25,28940341.400000002,ARWR,5.83,2015-11-25,7423012.5200000005
ARWR,5.65,2015-12-14,7198049.15,ARWR,1.26,2016-12-13,1469124.72
ARWR,1.28,2016-12-14,2030464.0,ARWR,3.41,2017-12-14,5779752.220000001
ARWR,3.54,2017-12-12,3033047.22,ARWR,13.5,2018-12-12,40178565.0
ARWR,13.85,2018-12-11,14944053.049999999,ARWR,70.62,2019-12-11,121356515.28
ARWR,53.19,2019-11-25,286633888.92,ARWR,,,
